# Position, Conc, Conc_std
-9.060000000000009379e+00,8.196103372181254842e-01,9.628534820481239164e-04
-9.070000000000009166e+00,8.196474671074027718e-01,9.628836813529899688e-04
-9.080000000000008953e+00,8.196842332873435222e-01,9.624201571122922155e-04
-9.090000000000010516e+00,8.197213484448144794e-01,9.624492139507534764e-04
-9.100000000000010303e+00,8.197581002770849556e-01,9.619850392719387277e-04
-9.110000000000010090e+00,8.197952006591189278e-01,9.620130073670391142e-04
-9.120000000000009877e+00,8.198319381137950668e-01,9.615482593817312662e-04
-9.130000000000009663e+00,8.198690236841629231e-01,9.615752071820280389e-04
-9.140000000000009450e+00,8.199057467207824246e-01,9.611099539923788305e-04
-9.150000000000009237e+00,8.199428174176575101e-01,9.611359205461323827e-04
-9.160000000000010800e+00,8.199795259612989717e-01,9.606701806071800930e-04
-9.170000000000010587e+00,8.200165817755751263e-01,9.606951569715319267e-04
-9.180000000000010374e+00,8.200532769084738494e-01,9.602292167261046712e-04
-9.190000000000010161e+00,8.200903292978312109e-01,9.602572550963143572e-04
-9.200000000000009948e+00,8.201270742910494738e-01,9.598177631218135324e-04
-9.210000000000009734e+00,8.201641629085462126e-01,9.595364054898844908e-04
-9.220000000000009521e+00,8.202014253887940365e-01,9.583484691444643048e-04
-9.230000000000009308e+00,8.202390318318233398e-01,9.575616885973138289e-04
-9.240000000000009095e+00,8.202764033223163276e-01,9.566321989256771578e-04
-9.250000000000010658e+00,8.203132716090696386e-01,9.566775311626165646e-04
-9.260000000000010445e+00,8.203501126696214341e-01,9.563591493296432107e-04
-9.270000000000010232e+00,8.203867275765658329e-01,9.568191710330953758e-04
-9.280000000000010019e+00,8.204233197412231782e-01,9.562158458067797091e-04
-9.290000000000009805e+00,8.204600893203282119e-01,9.566376496248686374e-04
-9.300000000000009592e+00,8.204965976889641022e-01,9.568912212737049495e-04
-9.310000000000009379e+00,8.205335539547973234e-01,9.571112326754012628e-04
-9.320000000000010942e+00,8.205701013443129632e-01,9.566200043391354275e-04
-9.330000000000010729e+00,8.206069998358337392e-01,9.565913244964714852e-04
-9.340000000000010516e+00,8.206435061228786187e-01,9.560840496838224345e-04
-9.350000000000010303e+00,8.206803923461778449e-01,9.560775521477847972e-04
-9.360000000000010090e+00,8.207169138188278312e-01,9.555991201857046060e-04
-9.370000000000009877e+00,8.207537951490786465e-01,9.556152758255863746e-04
-9.380000000000009663e+00,8.207903146235354663e-01,9.551492753416800921e-04
-9.390000000000009450e+00,8.208271850120923974e-01,9.551732255374538634e-04
-9.400000000000009237e+00,8.208637779148200142e-01,9.546592215754563966e-04
-9.410000000000010800e+00,8.209005519814015495e-01,9.547375684125338283e-04
-9.420000000000010587e+00,8.209371323138804355e-01,9.542246126017533319e-04
-9.430000000000010374e+00,8.209738918744440284e-01,9.543027547339187795e-04
-9.440000000000010161e+00,8.210104582789455874e-01,9.537894889016271076e-04
-9.450000000000009948e+00,8.210472027711482879e-01,9.538664724115724714e-04
-9.460000000000009734e+00,8.210837545852426311e-01,9.533523443660291575e-04
-9.470000000000009521e+00,8.211204836963846843e-01,9.534277916872516351e-04
-9.480000000000011084e+00,8.211570205472257244e-01,9.529125881716607764e-04
-9.490000000000010871e+00,8.211937340686237263e-01,9.529863555726599249e-04
-9.500000000000010658e+00,8.212302557017898685e-01,9.524699840583657770e-04
-9.510000000000010445e+00,8.212669534729768461e-01,9.525420190211637828e-04
-9.520000000000010232e+00,8.213034597066383169e-01,9.520244551046489444e-04
-9.530000000000010019e+00,8.213401416200962757e-01,9.520947833437303854e-04
-9.540000000000009805e+00,8.213766323496809463e-01,9.515760906724919600e-04
-9.550000000000009592e+00,8.214132983474865535e-01,9.516448080676008676e-04
-9.560000000000009379e+00,8.214497735143611035e-01,9.511251031604825825e-04
-9.570000000000010942e+00,8.214864235477722376e-01,9.511923164793320085e-04
-9.580000000000010729e+00,8.215228830896215140e-01,9.506716988992746547e-04
-9.590000000000010516e+00,8.215595170914978818e-01,9.507374830375191644e-04
-9.600000000000010303e+00,8.215959609272016628e-01,9.502160111679895313e-04
-9.610000000000010090e+00,8.216325788186119583e-01,9.502804134179283248e-04
-9.620000000000009877e+00,8.216690068620352561e-01,9.497581242149337856e-04
-9.630000000000009663e+00,8.217056085604241833e-01,9.498211803003282685e-04
-9.640000000000011227e+00,8.217420207223224971e-01,9.492981016722929844e-04
-9.650000000000011013e+00,8.217786061426370914e-01,9.493598428037695793e-04
-9.660000000000010800e+00,8.218150023299309881e-01,9.488359957640982167e-04
-9.670000000000010587e+00,8.218515713885469198e-01,9.488964490166973756e-04
-9.680000000000010374e+00,8.218879515120041113e-01,9.483718507165312273e-04
-9.690000000000010161e+00,8.219245041369973581e-01,9.484310490808867209e-04
-9.700000000000009948e+00,8.219608681266974415e-01,9.479057362437881291e-04
-9.710000000000009734e+00,8.219974042639901501e-01,9.479637339948660977e-04
-9.720000000000009521e+00,8.220337520691191058e-01,9.474377679032491015e-04
-9.730000000000011084e+00,8.220702716750748484e-01,9.474946316497462936e-04
-9.740000000000010871e+00,8.221066032485851993e-01,9.469680768192511190e-04
-9.750000000000010658e+00,8.221431062723735250e-01,9.470238602124287025e-04
-9.760000000000010445e+00,8.221794215508521075e-01,9.464967514312094777e-04
-9.770000000000010232e+00,8.222159079247479685e-01,9.465514730548768574e-04
-9.780000000000010019e+00,8.222522068295718967e-01,9.460238074495693839e-04
-9.790000000000009805e+00,8.222886764747667776e-01,9.460774595837413183e-04
-9.800000000000011369e+00,8.223249589214122190e-01,9.455492195692058715e-04
-9.810000000000011156e+00,8.223614117567082937e-01,9.456017924408795326e-04
-9.820000000000010942e+00,8.223976776664255750e-01,9.450729709284597362e-04
-9.830000000000010729e+00,8.224341136266936081e-01,9.451244776104473794e-04
-9.840000000000010516e+00,8.224703629420757611e-01,9.445950984725188810e-04
-9.850000000000010303e+00,8.225067819794071866e-01,9.446455760476602350e-04
-9.860000000000010090e+00,8.225430146530960940e-01,9.441156788580053281e-04
-9.870000000000009877e+00,8.225794167208902996e-01,9.441651648767561932e-04
-9.880000000000009663e+00,8.226156327021041381e-01,9.436347824558806311e-04
-9.890000000000011227e+00,8.226520177503814368e-01,9.436833075904872171e-04
-9.900000000000011013e+00,8.226882169856046811e-01,9.431524666194177455e-04
-9.910000000000010800e+00,8.227245849670729028e-01,9.432000607217987326e-04
-9.920000000000010587e+00,8.227607674120775982e-01,9.426687941161696538e-04
-9.930000000000010374e+00,8.227971182905284842e-01,9.427154987703781916e-04
-9.940000000000010161e+00,8.228332839154627321e-01,9.421838612259506637e-04
-9.950000000000009948e+00,8.228696176637732007e-01,9.422297391061153346e-04
-9.960000000000011511e+00,8.229057664456239651e-01,9.416978063750358835e-04
-9.970000000000011298e+00,8.229420830421199096e-01,9.417429333885831907e-04
-9.980000000000011084e+00,8.229782149534081714e-01,9.412107747484207412e-04
-9.990000000000010871e+00,8.230145143628057047e-01,9.412551974302974791e-04
-1.000000000000001066e+01,8.230506293451375077e-01,9.407228230363394493e-04
-1.001000000000001044e+01,8.230869114909271644e-01,9.407665165655466292e-04
-1.002000000000001023e+01,8.231230094418110488e-01,9.402338607166559970e-04
-1.003000000000001002e+01,8.231592742195056323e-01,9.402767540317494548e-04
-1.004000000000000981e+01,8.231953550310973089e-01,9.397437356198064338e-04
-1.005000000000001137e+01,8.232316023555716900e-01,9.397857804350153886e-04
-1.006000000000001116e+01,8.232676659572784050e-01,9.392523685015258554e-04
-1.007000000000001094e+01,8.233038957734043484e-01,9.392935593463926699e-04
-1.008000000000001073e+01,8.233399421166065490e-01,9.387597576391326941e-04
-1.009000000000001052e+01,8.233761543717280640e-01,9.388000961035235193e-04
-1.010000000000001030e+01,8.234121834011448593e-01,9.382659025273846175e-04
-1.011000000000001009e+01,8.234483780350602133e-01,9.383053813297779306e-04
-1.012000000000001165e+01,8.234843896874898261e-01,9.377707826855654358e-04
-1.013000000000001144e+01,8.235205666389926460e-01,9.378093896846979817e-04
-1.014000000000001123e+01,8.235565608536652427e-01,9.372743723268803576e-04
-1.015000000000001101e+01,8.235927200665751347e-01,9.373121020229126200e-04
-1.016000000000001080e+01,8.236286967876818021e-01,9.367766647251024939e-04
-1.017000000000001059e+01,8.236648382109379440e-01,9.368135246024866586e-04
-1.018000000000001037e+01,8.237007973883777590e-01,9.362776788095980574e-04
-1.019000000000001016e+01,8.237369209873898201e-01,9.363136964103927103e-04
-1.020000000000000995e+01,8.237728625984442887e-01,9.357774870747021271e-04
-1.021000000000001151e+01,8.238089683709699518e-01,9.358127303013338968e-04
-1.022000000000001130e+01,8.238448924306057686e-01,9.352762542322621631e-04
-1.023000000000001108e+01,8.238809803878723859e-01,9.353108166941839210e-04
-1.024000000000001087e+01,8.239168868995586648e-01,9.347741664575725303e-04
-1.025000000000001066e+01,8.239529570168097061e-01,9.348081001334909886e-04
-1.026000000000001044e+01,8.239888459333545301e-01,9.342712964639359472e-04
-1.027000000000001023e+01,8.240248981596280942e-01,9.343046056395719725e-04
-1.028000000000001180e+01,8.240607694238574199e-01,9.337676405857654825e-04
-1.029000000000001158e+01,8.240968037128131307e-01,9.338003274885240757e-04
-1.030000000000001137e+01,8.241326572742976309e-01,9.332631994292773852e-04
-1.031000000000001116e+01,8.241686735741784453e-01,9.332952596107747193e-04
-1.032000000000001094e+01,8.242045093684456925e-01,9.327579469305391762e-04
-1.033000000000001073e+01,8.242405076153160870e-01,9.327893540945071367e-04
-1.034000000000001052e+01,8.242763255751518470e-01,9.322518212350124371e-04
-1.035000000000001030e+01,8.243123057202340620e-01,9.322825595951196890e-04
-1.036000000000001009e+01,8.243481058167745346e-01,9.317448144788828589e-04
-1.037000000000001165e+01,8.243840678450512494e-01,9.317749167435475160e-04
-1.038000000000001144e+01,8.244198500785124839e-01,9.312370191097420159e-04
-1.039000000000001123e+01,8.244557939693624160e-01,9.312665288325013739e-04
-1.040000000000001101e+01,8.244916393729050386e-01,9.306732452615462323e-04
-1.041000000000001080e+01,8.245274839999576777e-01,9.307574202672816346e-04
-1.042000000000001059e+01,8.245633113879864418e-01,9.301640025340720533e-04
-1.043000000000001037e+01,8.245991377862870175e-01,9.302475162633608774e-04
-1.044000000000001194e+01,8.246349470785832025e-01,9.296539123323020563e-04
-1.045000000000001172e+01,8.246707551885630316e-01,9.297367363461871669e-04
-1.046000000000001151e+01,8.247066204761823727e-01,9.292808841648546054e-04
-1.047000000000001130e+01,8.247423361343212411e-01,9.292250854127992237e-04
-1.048000000000001108e+01,8.247781832216581899e-01,9.287689740349982289e-04
-1.049000000000001087e+01,8.248138805976390486e-01,9.287126483850572821e-04
-1.050000000000001066e+01,8.248497094613544967e-01,9.282563137399457232e-04
-1.051000000000001044e+01,8.248853885227188654e-01,9.281994806234532486e-04
-1.052000000000001023e+01,8.249211991241094388e-01,9.277429307853888229e-04
-1.053000000000001180e+01,8.249568598372860606e-01,9.276856002373589814e-04
-1.054000000000001158e+01,8.249926521418302627e-01,9.272288459468175804e-04
-1.055000000000001137e+01,8.250282944706388566e-01,9.271710268054075745e-04
-1.056000000000001116e+01,8.250640684339148878e-01,9.267140676267221792e-04
-1.057000000000001094e+01,8.250996923310216502e-01,9.266557509543097738e-04
-1.058000000000001073e+01,8.251354478997702246e-01,9.261985696517561432e-04
-1.059000000000001052e+01,8.251710533170427686e-01,9.261397415261214076e-04
-1.060000000000001208e+01,8.252067904428236345e-01,9.256823255001001179e-04
-1.061000000000001187e+01,8.252423773401729168e-01,9.256229816885223243e-04
-1.062000000000001165e+01,8.252780959826431229e-01,9.251653264653128279e-04
-1.063000000000001144e+01,8.253136643239615822e-01,9.251054631907104642e-04
-1.064000000000001123e+01,8.253493644470164536e-01,9.246475646054993017e-04
-1.065000000000001101e+01,8.253849141957069202e-01,9.245871764610649876e-04
-1.066000000000001080e+01,8.254205957642922753e-01,9.241290348744753656e-04
-1.067000000000001059e+01,8.254561268830613585e-01,9.240681209625941110e-04
-1.068000000000001037e+01,8.254917898592665226e-01,9.236097353675958499e-04
-1.069000000000001194e+01,8.255273023129748866e-01,9.235482946773228546e-04
-1.070000000000001172e+01,8.255629466655238780e-01,9.230896678336810270e-04
-1.071000000000001151e+01,8.255984404293902346e-01,9.230277120085471571e-04
-1.072000000000001130e+01,8.256340661380991985e-01,9.225688657528854182e-04
-1.073000000000001108e+01,8.256695411911452176e-01,9.225064194958988674e-04
-1.074000000000001087e+01,8.257051482322047553e-01,9.220473771088294641e-04
-1.075000000000001066e+01,8.257406045560103935e-01,9.219844667579470045e-04
-1.076000000000001222e+01,8.257761929169669113e-01,9.215252592684820875e-04
-1.077000000000001201e+01,8.258116305104732380e-01,9.214619289458523621e-04
-1.078000000000001180e+01,8.258472001940908580e-01,9.210026085692483554e-04
-1.079000000000001158e+01,8.258826190456797223e-01,9.209388961979141086e-04
-1.080000000000001137e+01,8.259181700250480818e-01,9.204794837852281128e-04
-1.081000000000001116e+01,8.259535700909060862e-01,9.204153837734592490e-04
-1.082000000000001094e+01,8.259891023149896760e-01,9.199558603840329776e-04
-1.083000000000001073e+01,8.260244835508203654e-01,9.198913576482799616e-04
-1.084000000000001052e+01,8.260599969781733387e-01,9.194317078428894049e-04
-1.085000000000001208e+01,8.260953594192671501e-01,9.193667794151478938e-04
-1.086000000000001187e+01,8.261308552516523074e-01,9.189073865895339881e-04
-1.087000000000001165e+01,8.261662108089846690e-01,9.188466813392808571e-04
-1.088000000000001144e+01,8.262017624169073482e-01,9.184300922983829399e-04
-1.089000000000001123e+01,8.262372297710338653e-01,9.180654335177822461e-04
-1.090000000000001101e+01,8.262729091778034940e-01,9.169211267491233618e-04
-1.091000000000001080e+01,8.263088865941570216e-01,9.166166887127099976e-04
-1.092000000000001236e+01,8.263440831054721381e-01,9.163851154343072162e-04
-1.093000000000001215e+01,8.263794942083206863e-01,9.162503739975082738e-04
-1.094000000000001194e+01,8.264147737075402400e-01,9.154430292095302448e-04
-1.095000000000001172e+01,8.264503428406237973e-01,9.156833543851848611e-04
-1.096000000000001151e+01,8.264854745892081800e-01,9.159311573568328958e-04
-1.097000000000001130e+01,8.265209538590001515e-01,9.157885932935085679e-04
-1.098000000000001108e+01,8.265562443592192610e-01,9.154044968004772546e-04
-1.099000000000001087e+01,8.265915280292658318e-01,9.152601704331797105e-04
-1.100000000000001066e+01,8.266267695362004009e-01,9.148329425127159570e-04
-1.101000000000001222e+01,8.266620381614672164e-01,9.147023009536560780e-04
-1.102000000000001201e+01,8.266972773384750894e-01,9.142919657460809972e-04
-1.103000000000001180e+01,8.267325332817567762e-01,9.141732469791798415e-04
-1.104000000000001158e+01,8.267677605311766209e-01,9.137696182133256233e-04
-1.105000000000001137e+01,8.268030002214128427e-01,9.136548267774302276e-04
-1.106000000000001116e+01,8.268382116653519853e-01,9.132534759817936311e-04
-1.107000000000001094e+01,8.268734336776255578e-01,9.131397166580035437e-04
-1.108000000000001251e+01,8.269086277406236807e-01,9.127389481260790192e-04
-1.109000000000001229e+01,8.269438314299631942e-01,9.126250663744097909e-04
-1.110000000000001208e+01,8.269790073936259533e-01,9.122241717349873413e-04
-1.111000000000001187e+01,8.270141924374320164e-01,9.121096902982785311e-04
-1.112000000000001165e+01,8.270493499508650981e-01,9.117083834846782635e-04
-1.113000000000001144e+01,8.270845161786499755e-01,9.115931272918487583e-04
-1.114000000000001123e+01,8.271196550606382258e-01,9.111913173849824424e-04
-1.115000000000001101e+01,8.271548023778202419e-01,9.110752487817251610e-04
-1.116000000000001080e+01,8.271899225266111655e-01,9.106729328559092299e-04
-1.117000000000001236e+01,8.272250508637098987e-01,9.105560660350204161e-04
-1.118000000000001215e+01,8.272601521921471024e-01,9.101532587708050480e-04
-1.119000000000001194e+01,8.272952614719448761e-01,9.100356056458453347e-04
-1.120000000000001172e+01,8.273303438809567201e-01,9.096322971683004459e-04
